concurrency,deployment_name,input_sequence_length_avg,output_sequence_length_avg,time_to_first_token_avg,time_to_first_token_min,time_to_first_token_max,time_to_first_token_p50,time_to_first_token_p90,time_to_first_token_p95,time_to_first_token_p99,time_to_first_token_std,inter_token_latency_avg,inter_token_latency_min,inter_token_latency_max,inter_token_latency_p50,inter_token_latency_p90,inter_token_latency_p95,inter_token_latency_p99,inter_token_latency_std,request_latency_avg,request_latency_min,request_latency_max,request_latency_p50,request_latency_p90,request_latency_p95,request_latency_p99,request_latency_std,request_throughput_avg,output_token_throughput_avg,output_token_throughput_per_user_avg,output_token_throughput_per_user_min,output_token_throughput_per_user_max,output_token_throughput_per_user_p50,output_token_throughput_per_user_p90,output_token_throughput_per_user_p95,output_token_throughput_per_user_p99,output_token_throughput_per_user_std,output_token_count_avg,output_token_count_min,output_token_count_max,output_token_count_p50,output_token_count_p90,output_token_count_p95,output_token_count_p99,output_token_count_std,benchmark_duration_avg,end_time,error_summary_count,input_config_cli_command,input_sequence_length_max,input_sequence_length_min,input_sequence_length_p50,input_sequence_length_p90,input_sequence_length_p95,input_sequence_length_p99,input_sequence_length_std,inter_chunk_latency_avg,inter_chunk_latency_max,inter_chunk_latency_min,inter_chunk_latency_p50,inter_chunk_latency_p90,inter_chunk_latency_p95,inter_chunk_latency_p99,inter_chunk_latency_std,max_response_timestamp_avg,min_request_timestamp_avg,output_sequence_length_max,output_sequence_length_min,output_sequence_length_p50,output_sequence_length_p90,output_sequence_length_p95,output_sequence_length_p99,output_sequence_length_std,request_count_avg,start_time,time_to_second_token_avg,time_to_second_token_max,time_to_second_token_min,time_to_second_token_p50,time_to_second_token_p90,time_to_second_token_p95,time_to_second_token_p99,time_to_second_token_std,total_isl_avg,total_osl_avg,total_output_tokens_avg,was_cancelled
100,3p1d,2000.0,100.0,646.45950613,62.542320999999994,1918.940318,418.52889799999997,1541.7734129,1671.1437908499997,1869.1350770799995,528.6649950456382,14.543538830839433,10.35724093939394,16.65253805050505,15.04303111111111,16.517796547474745,16.612447216666666,16.648294772929294,1.8854843184102916,2086.2592951449997,1299.416244,3567.1214649999997,1813.6375185,3159.4251288,3289.62290915,3514.6944363899993,622.9528239229968,41.10090643877409,4110.090643877409,70.07646807958406,60.05090617220785,96.55080980075333,66.4805474167493,84.89761798225908,92.4609197943071,95.5179619480802,10.242978926440239,100.0,99.0,101.0,100.0,100.0,100.0,100.0,0.1,4.86607273,2025-11-13T21:24:14.853549,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8005"" --synthetic-input-tokens-mean 2000 --synthetic-input-tokens-stddev 0 --concurrency 100 --output-tokens-mean 100 --request-count 200 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/disagg3p1d_isl2000_osl100/c100""",2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,0.0,14.543432212272727,38.296323,0.009108,14.6274225,18.159460300000003,19.226456549999998,21.64815064999995,3.144900985522112,1.7630978548513713e+18,1.7630978499852984e+18,101.0,99.0,100.0,100.0,100.0,100.0,0.1,200.0,2025-11-13T21:24:09.977531,25.415963285,38.296323,8.820283,26.9702585,33.5939581,34.4365599,36.68542212,7.056304439400168,400000.0,20000.0,20000.0,False
110,3p1d,2000.009090909091,99.99090909090908,738.1468437136364,59.588704,2442.161279,540.863146,1464.1593057,1874.0601954499996,2383.4352150700006,559.351338540544,15.04867217847632,11.078076272727273,17.877134343434346,15.697513010101009,16.92249764242424,17.29454465858585,17.874376465151514,1.824777298152503,2227.8234270863636,1420.8327279999999,4089.008519,1884.0239809999998,3141.4269789,3514.1201946499996,4032.4387788800004,664.9386126223593,43.91964201414418,4391.5649319415625,67.5231463511091,55.93737680710921,90.2683801213632,63.704360198991665,78.56911223698727,88.99737343234725,90.05091750513091,8.916761307366567,99.99090909090908,99.0,100.0,100.0,100.0,100.0,100.0,0.09491187735373227,5.009148297,2025-11-13T21:24:33.516712,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8005"" --synthetic-input-tokens-mean 2000 --synthetic-input-tokens-stddev 0 --concurrency 110 --output-tokens-mean 100 --request-count 220 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/disagg3p1d_isl2000_osl100/c110""",2001.0,2000.0,2000.0,2000.0,2000.0,2000.0,0.09491187735373227,15.680806140765549,253.259663,0.010168,15.0473225,18.0748197,19.213514899999996,29.22692364999997,15.713272267631217,1.7630978735148787e+18,1.7630978685057303e+18,100.0,99.0,100.0,100.0,100.0,100.0,0.09491187735373227,220.0,2025-11-13T21:24:28.497499,25.379722418181817,237.904394,4.823294,29.2355795,33.582173,34.076256799999996,35.6167577,16.976286575458413,440002.0,21998.0,21998.0,False
120,3p1d,2000.0125,99.97916666666667,727.6668510499999,53.750904,2088.044603,468.24468249999995,1626.7652646,1758.3389240999995,2086.5235976299996,576.3725052760994,15.938799037003886,9.309310282828282,18.639314858585855,16.5658796010101,18.46050886767677,18.59676709747475,18.631489955959594,2.4443492706891514,2305.279976258333,1154.816221,3896.7748349999997,1948.587495,3454.3012065,3590.1280044999994,3895.66824246,717.2479255758655,44.97330357715678,4496.393413891154,64.46269197039665,53.65004065797881,107.41934360535545,60.366338962386045,80.43999653699417,87.86145135944474,92.14565917392119,11.365137357847678,99.97916666666667,97.0,100.0,100.0,100.0,100.0,100.0,0.21307112792575988,5.336499232,2025-11-13T21:24:52.217089,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8005"" --synthetic-input-tokens-mean 2000 --synthetic-input-tokens-stddev 0 --concurrency 120 --output-tokens-mean 100 --request-count 240 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/disagg3p1d_isl2000_osl100/c120""",2001.0,2000.0,2000.0,2000.0,2000.0,2000.61,0.11110243021644489,15.936156826886654,43.10216,6.341234999999999,16.014653,20.444625600000002,21.563088599999993,23.529221179999958,3.7272867170534436,1.763097892214061e+18,1.7630978868775619e+18,100.0,97.0,100.0,100.0,100.0,100.0,0.21307112792575988,240.0,2025-11-13T21:24:46.867772,27.087381158333333,43.10216,8.232952,28.4892585,36.7755936,37.98258559999999,39.675256479999994,8.025056616172,480003.0,23995.0,23995.0,False
130,3p1d,2000.0346153846153,99.99615384615385,805.6018405846153,53.450177,2438.593389,570.2627014999999,1768.4344545999998,2237.062371,2435.44964219,655.2216521391834,16.600638196873206,6.011980484848484,19.50371275510204,17.283166888888886,19.193023527272725,19.29392928181818,19.344184326868685,2.5039052418408296,2448.963391546154,964.4608529999999,4353.118791,2174.9048454999997,3593.4907811999997,4137.5968722,4349.4367017899995,776.5505249770074,47.01029370135362,4700.8485613134335,61.9971706353024,51.27228915624829,166.33453859676032,57.859774077450595,78.05535569375314,81.28052217258193,92.20671345188458,12.29830938527762,99.99615384615385,99.0,101.0,100.0,100.0,100.0,100.0,0.10734835182271434,5.5307035870000005,2025-11-13T21:25:11.222803,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8005"" --synthetic-input-tokens-mean 2000 --synthetic-input-tokens-stddev 0 --concurrency 130 --output-tokens-mean 100 --request-count 260 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/disagg3p1d_isl2000_osl100/c130""",2002.0,2000.0,2000.0,2000.0,2000.0,2002.0,0.25335033162114545,16.62350711006497,45.110566999999996,0.08621,16.799843,21.170405199999998,22.5506243,25.35432835999999,3.9431642173088077,1.7630979112209733e+18,1.7630979056902697e+18,101.0,99.0,100.0,100.0,100.0,100.0,0.10734835182271434,260.0,2025-11-13T21:25:05.680468,28.226295503846153,45.110566999999996,0.7295309999999999,27.647185999999998,38.82962419999999,39.92206985,40.99411909000001,9.2326060291061,520009.0,25999.0,25999.0,False
140,3p1d,2000.0392857142858,99.99642857142857,813.0247461714285,61.935787,2552.8012559999997,608.6445219999999,1797.7328320999998,2089.9382174,2536.07927636,662.122913848625,17.59345757255119,8.843145565656565,20.58670321212121,18.35500033838384,20.14843374545454,20.319040444949493,20.568009324343432,2.5754797504772786,2554.6934989142856,1013.062586,4531.917528999999,2267.73092,3726.3566020999997,4072.01339135,4488.8555662399995,784.5837448812123,48.31696682046226,4831.5241214504385,58.368394779790954,48.575043303252734,113.08193363723673,54.48140471599473,75.08039685739791,81.86451861796724,91.49260272592291,10.678351889486722,99.99642857142857,99.0,101.0,100.0,100.0,100.0,100.0,0.10344820255685883,5.795065759000001,2025-11-13T21:25:30.458471,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8005"" --synthetic-input-tokens-mean 2000 --synthetic-input-tokens-stddev 0 --concurrency 140 --output-tokens-mean 100 --request-count 280 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/disagg3p1d_isl2000_osl100/c140""",2001.0,2000.0,2000.0,2000.0,2000.0,2001.0,0.19427389669941642,18.154539899039534,239.929585,2.4550639999999997,17.660622,22.603378799999998,24.10326989999999,28.707115779999988,14.473249830349113,1.763097930456308e+18,1.763097924661242e+18,101.0,99.0,100.0,100.0,100.0,100.0,0.10344820255685883,280.0,2025-11-13T21:25:24.651024,27.424295771428568,46.340002999999996,5.079388,29.4081865,40.6692543,41.914332800000004,44.13800107999999,10.778922142337727,560011.0,27999.0,27999.0,False
150,3p1d,2000.0166666666667,99.98333333333333,896.2975346799999,58.952172,2832.101263,613.390254,1949.4317459,2221.9995348500015,2827.6879818899997,726.8566888904309,18.186702119240138,10.880670242424241,21.27740813131313,19.03539813131313,20.943920077777776,21.182026516161617,21.25028962535354,2.6783315438790463,2696.48757701,1473.961255,4927.643537,2357.6921629999997,3941.7066486999997,4263.631260950002,4923.92634676,860.9215328502735,49.89516660430133,4988.685074320062,56.50269570509909,46.99820550644695,91.90610299914735,52.53370762543537,69.01664028369272,76.54218119502401,91.7573280708588,10.490557966656292,99.98333333333333,99.0,101.0,100.0,100.0,100.0,101.0,0.20749832663314555,6.012606439000001,2025-11-13T21:25:49.846284,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8005"" --synthetic-input-tokens-mean 2000 --synthetic-input-tokens-stddev 0 --concurrency 150 --output-tokens-mean 100 --request-count 300 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/disagg3p1d_isl2000_osl100/c150""",2002.0,2000.0,2000.0,2000.0,2000.0,2000.01,0.17240134054647668,18.735066006348433,241.54741099999998,2.7143919999999997,18.199144999999998,22.986171499999998,24.513022,29.8322905,14.795809019094213,1.7630979498436815e+18,1.7630979438310753e+18,101.0,99.0,100.0,100.0,100.0,101.0,0.20749832663314555,300.0,2025-11-13T21:25:43.820184,33.695155289999995,241.54741099999998,6.828958999999999,28.292375999999997,41.9816402,43.42979435,239.32964198,35.560608085907276,600005.0,29995.0,29995.0,False
160,3p1d,2000.0,99.996875,949.6368346749999,57.101029,2613.9071489999997,724.2622275,2028.3617074000001,2300.21667555,2601.95232705,725.007140950315,18.70510834187197,10.95006214141414,22.11391404040404,19.48524636868687,21.890191254545453,22.02771274090909,22.090232345353535,3.0444822113436474,2801.3804231249997,1493.825318,4802.326459,2639.0550685,4106.7097663,4446.2253343,4788.46664429,884.6911894071586,50.866235126821536,5086.464555697382,55.24211619159901,45.22039826024977,91.32368264997402,51.32110053163246,69.11314833219818,80.00686131688538,91.2054969095751,11.161697887104257,99.996875,99.0,101.0,100.0,100.0,100.0,100.0,0.12496093139457629,6.291010121,2025-11-13T21:26:09.743912,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8005"" --synthetic-input-tokens-mean 2000 --synthetic-input-tokens-stddev 0 --concurrency 160 --output-tokens-mean 100 --request-count 320 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/disagg3p1d_isl2000_osl100/c160""",2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,0.0,19.260155636221803,282.183533,3.0088079999999997,18.593854,24.250431,25.781217249999997,30.36871889999991,16.662072902719633,1.7630979697414917e+18,1.7630979634504817e+18,101.0,99.0,100.0,100.0,100.0,100.0,0.12496093139457629,320.0,2025-11-13T21:26:03.439382,29.90819893125,46.951558999999996,6.027195,31.0353125,44.0892332,45.137658200000004,46.53649571,11.537470155179156,640000.0,31999.0,31999.0,False
170,3p1d,2000.0176470588235,99.98235294117647,1042.0795115588235,69.17356699999999,2825.121213,792.8444079999999,2182.7292572,2397.0871257,2823.60001545,754.7162332904907,19.352746964794,9.94350401010101,24.14191502020202,20.319159464646464,23.029010383838383,23.15374281060606,24.122145604949495,3.397146373675507,2957.640511655882,1309.04487,5122.780905,2775.025542,4329.6199289,4616.088682899999,5120.355039399999,913.0332800198786,51.35397700385856,5134.491453732847,53.618449224914926,41.421734736585606,100.56816983069146,49.21463464241958,72.083770510631,79.11621565797964,83.07095139138714,11.325703366558885,99.98235294117647,98.0,101.0,100.0,100.0,100.0,100.0,0.187036624653937,6.620714107,2025-11-13T21:26:29.911832,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8005"" --synthetic-input-tokens-mean 2000 --synthetic-input-tokens-stddev 0 --concurrency 170 --output-tokens-mean 100 --request-count 340 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/disagg3p1d_isl2000_osl100/c170""",2001.0,2000.0,2000.0,2000.0,2000.0,2001.0,0.13166487815058467,20.49824505186794,294.777402,0.027077999999999998,19.939539,25.841158399999998,27.428293799999995,33.66011543999995,18.892503380705897,1.7630979899102008e+18,1.7630979832894868e+18,101.0,98.0,100.0,100.0,100.0,100.0,0.187036624653937,340.0,2025-11-13T21:26:23.277547,28.707283938235292,54.603103999999995,3.2017949999999997,25.662803999999998,46.003759099999996,47.483940399999994,50.67125587,12.327779168186321,680006.0,33994.0,33994.0,False
180,3p1d,2000.0,99.99166666666666,1156.8026647777776,131.069004,3000.7492819999998,901.214927,2266.5567995,2530.74027875,2866.5146659800052,734.486708771676,19.126864167809043,9.101270656565656,23.83311002020202,20.316452494949495,22.98905514949495,23.08581418888889,23.30885694151515,3.5840722854564073,3050.1989050138886,1032.094799,5272.869917,2837.5739025,4399.7869165,4830.496748,5115.232277440006,958.2355695700818,51.970201265366555,5196.587041526111,54.5958828006245,41.958435099420704,109.87476779174784,49.22250863154267,71.64263517987862,80.7945357772636,97.71613666683953,12.736636316153119,99.99166666666666,99.0,100.0,100.0,100.0,100.0,100.0,0.09090593428863096,6.927046485000001,2025-11-13T21:26:50.372408,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8005"" --synthetic-input-tokens-mean 2000 --synthetic-input-tokens-stddev 0 --concurrency 180 --output-tokens-mean 100 --request-count 360 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/disagg3p1d_isl2000_osl100/c180""",2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,0.0,19.621816065547815,271.862259,0.10948,18.608627,25.359054599999997,27.557294750000004,36.15364047999991,16.403730339299273,1.7630980103705795e+18,1.7630980034435328e+18,100.0,99.0,100.0,100.0,100.0,100.0,0.09090593428863096,360.0,2025-11-13T21:26:43.430446,31.457083472222223,271.862259,0.10948,30.82632,44.466167999999996,47.12490445,54.73295382999999,21.1029258926888,720000.0,35997.0,35997.0,False
190,3p1d,2000.0052631578947,100.0,1274.1584682210525,190.13135,3134.6867829999997,1006.795164,2376.6712992000016,2660.81289465,2980.6482169299998,686.5347649407975,19.19621511349524,8.38387,23.066350525252524,20.276400156565654,22.926496207070702,22.991512792929296,23.04528597949495,3.356285625177306,3174.587193942105,1020.1344799999999,5392.054335,2932.962149,4624.138929700001,4942.1891282,5252.42046431,924.5781154936769,52.124999997908134,5212.4999997908135,54.084808525867984,43.353195335569986,119.27665863139576,49.318419117818735,68.64710758301973,78.25885839636548,91.57744367337563,11.715489326709397,100.0,99.0,101.0,100.0,100.0,100.0,100.0,0.10259783520851541,7.290167866000001,2025-11-13T21:27:11.268385,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8005"" --synthetic-input-tokens-mean 2000 --synthetic-input-tokens-stddev 0 --concurrency 190 --output-tokens-mean 100 --request-count 380 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/disagg3p1d_isl2000_osl100/c190""",2001.0,2000.0,2000.0,2000.0,2000.0,2000.0,0.072356458341408,19.662462311424527,283.386848,2.498496,18.987225499999997,24.676486999999998,26.30065325,31.149528330000074,16.17911380490628,1.7630980312667116e+18,1.7630980239765437e+18,101.0,99.0,100.0,100.0,100.0,100.0,0.10259783520851541,380.0,2025-11-13T21:27:03.962858,35.681754899999994,283.386848,3.837598,34.162137,44.980565399999996,47.23307695,281.53673412999996,33.096400468387415,760002.0,38000.0,38000.0,False
200,3p1d,2000.0,99.9975,1409.2497125174998,428.479432,3294.858699,1220.106777,2500.3166728000006,2766.7076214999997,3284.2391975799997,693.1680094404718,19.45559585607184,11.366289676767677,23.988883282828283,20.94088182323232,22.575859966666666,22.702143434848487,23.805822599797978,3.2724961947417075,3335.3341963375,1556.4002369999998,5523.331434,3207.0033224999997,4648.247678600002,4956.34349245,5514.065231529999,901.4368048622742,52.20714795497508,5220.58427762762,53.245869037647815,41.68597546663707,87.97945753960214,47.75348185786022,71.78224670455293,79.76019015940332,87.91530700095244,11.188581444969834,99.9975,99.0,102.0,100.0,100.0,100.0,100.0,0.16581239398790432,7.6617860900000005,2025-11-13T21:27:32.514544,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8005"" --synthetic-input-tokens-mean 2000 --synthetic-input-tokens-stddev 0 --concurrency 200 --output-tokens-mean 100 --request-count 400 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/disagg3p1d_isl2000_osl100/c200""",2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,0.0,20.513174118110655,271.14757399999996,0.013866,20.0180295,24.6767814,26.19328235,38.21450457,17.953927483363966,1.7630980525126326e+18,1.7630980448508465e+18,102.0,99.0,100.0,100.0,100.0,100.0,0.16581239398790432,400.0,2025-11-13T21:27:24.837445,37.512481322499994,271.14757399999996,2.728461,34.9214045,44.886632299999995,47.3497357,268.15086408,40.02740558779335,800000.0,39999.0,39999.0,False
210,3p1d,2000.0119047619048,99.98571428571428,1473.2367944999999,449.156413,3327.55907,1234.25621,2594.1251721999997,2932.4420892999997,3322.95406121,713.9083565665352,20.06109744222251,11.049757232323232,24.782037404040402,21.21375914141414,22.974464346464643,23.12719506173469,24.749008768181813,3.1916291091816342,3458.9823196690477,1544.508141,5603.72829,3410.52202,4787.989256899999,5175.239886899999,5598.034578979999,917.5695245321782,53.50174582992638,5349.410272337925,51.4779458013647,40.35180738759447,90.49972582879525,47.13921737882279,63.686416319905504,75.82066703810538,89.56067261500934,10.493823076540261,99.98571428571428,98.0,102.0,100.0,100.0,100.0,100.0,0.20652617564001374,7.850211119000001,2025-11-13T21:27:53.848535,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8005"" --synthetic-input-tokens-mean 2000 --synthetic-input-tokens-stddev 0 --concurrency 210 --output-tokens-mean 100 --request-count 420 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/disagg3p1d_isl2000_osl100/c210""",2001.0,2000.0,2000.0,2000.0,2000.0,2000.81,0.10845754260886072,20.978823307030563,271.24276,1.746303,20.270851999999998,25.3577412,26.852788199999992,42.31707911999998,18.681377466641027,1.7630980738469494e+18,1.7630980659967383e+18,102.0,98.0,100.0,100.0,100.0,100.0,0.20652617564001374,420.0,2025-11-13T21:27:45.982856,38.23278885952381,271.24276,6.855829,35.075645,45.8066903,47.1386049,253.00840621,37.70464669170803,840005.0,41994.0,41994.0,False
220,3p1d,2000.0,99.98636363636363,1627.4685436386362,376.90297799999996,3378.890259,1494.920731,2769.1046356999996,3039.1471920999998,3131.49298409,680.3771821252514,19.53614315935718,10.236923393939394,23.103130747474747,20.40324736868687,22.585267370707072,22.67915534949495,23.08803815191919,2.95074515808568,3561.2745203636364,1390.464094,5584.043984999999,3495.2252169999997,5017.4691425,5277.79811205,5368.60150654,918.1990177069138,53.50036524784469,5349.3069743492715,52.71322364510213,43.2841769771529,97.68559961990472,49.01180591165607,66.31317240294966,77.48117009263142,91.19227884601663,10.35303090417195,99.98636363636363,99.0,101.0,100.0,100.0,100.0,100.0,0.1645806090021061,8.224242918,2025-11-13T21:28:15.710269,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8005"" --synthetic-input-tokens-mean 2000 --synthetic-input-tokens-stddev 0 --concurrency 220 --output-tokens-mean 100 --request-count 440 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/disagg3p1d_isl2000_osl100/c220""",2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,0.0,20.022935163172136,251.292815,4.964604,19.650831,24.502474599999996,25.9638425,32.354797539999936,13.702569121947423,1.763098095708506e+18,1.7630980874842632e+18,101.0,99.0,100.0,100.0,100.0,100.0,0.1645806090021061,440.0,2025-11-13T21:28:07.469320,32.82443607727273,49.200925,6.649526,36.479343,43.77036639999999,45.198162749999995,47.295647790000004,10.389904655043818,880000.0,43994.0,43994.0,False
230,3p1d,2000.0086956521739,99.99347826086957,1707.612057876087,314.856638,3338.8182039999997,1551.6276129999999,2712.8075958,3000.3500523499997,3283.0778373999983,668.4273573647091,20.27297415959184,9.195501585858585,24.813842828282827,21.47281306060606,23.369446294949494,23.509909847474745,24.797386819595957,3.2366344423921847,3714.5322733304347,1225.354368,5587.670612999999,3680.271903,5043.2068302,5313.230904349999,5561.547334119999,925.0760849432137,54.02659240062282,5402.306892720539,51.03758778549478,40.30008600119767,108.74882578867282,46.57053649094724,65.15856427872832,77.48683579103586,91.12741552187248,11.04418019352337,99.99347826086957,99.0,101.0,100.0,100.0,100.0,100.0,0.12318627449136686,8.514325623000001,2025-11-13T21:28:37.754959,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8005"" --synthetic-input-tokens-mean 2000 --synthetic-input-tokens-stddev 0 --concurrency 230 --output-tokens-mean 100 --request-count 460 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/disagg3p1d_isl2000_osl100/c230""",2001.0,2000.0,2000.0,2000.0,2000.0,2000.0,0.09284415871331575,21.095546344065628,297.54945399999997,1.8418519999999998,20.8274835,25.8926816,27.453165999999996,33.14888537999998,17.93611724645019,1.7630981177531633e+18,1.7630981092388378e+18,101.0,99.0,100.0,100.0,100.0,100.0,0.12318627449136686,460.0,2025-11-13T21:28:29.221798,33.25111615652174,297.54945399999997,3.631973,30.367496499999998,46.000686200000004,47.93196574999999,133.16299363999377,29.87198215954047,920004.0,45997.0,45997.0,False
