concurrency,deployment_name,input_sequence_length_avg,output_sequence_length_avg,time_to_first_token_avg,time_to_first_token_min,time_to_first_token_max,time_to_first_token_p50,time_to_first_token_p90,time_to_first_token_p95,time_to_first_token_p99,time_to_first_token_std,inter_token_latency_avg,inter_token_latency_min,inter_token_latency_max,inter_token_latency_p50,inter_token_latency_p90,inter_token_latency_p95,inter_token_latency_p99,inter_token_latency_std,request_latency_avg,request_latency_min,request_latency_max,request_latency_p50,request_latency_p90,request_latency_p95,request_latency_p99,request_latency_std,request_throughput_avg,output_token_throughput_avg,output_token_throughput_per_user_avg,output_token_throughput_per_user_min,output_token_throughput_per_user_max,output_token_throughput_per_user_p50,output_token_throughput_per_user_p90,output_token_throughput_per_user_p95,output_token_throughput_per_user_p99,output_token_throughput_per_user_std,output_token_count_avg,output_token_count_min,output_token_count_max,output_token_count_p50,output_token_count_p90,output_token_count_p95,output_token_count_p99,output_token_count_std,benchmark_duration_avg,end_time,error_summary_count,input_config_cli_command,input_sequence_length_max,input_sequence_length_min,input_sequence_length_p50,input_sequence_length_p90,input_sequence_length_p95,input_sequence_length_p99,input_sequence_length_std,inter_chunk_latency_avg,inter_chunk_latency_max,inter_chunk_latency_min,inter_chunk_latency_p50,inter_chunk_latency_p90,inter_chunk_latency_p95,inter_chunk_latency_p99,inter_chunk_latency_std,max_response_timestamp_avg,min_request_timestamp_avg,output_sequence_length_max,output_sequence_length_min,output_sequence_length_p50,output_sequence_length_p90,output_sequence_length_p95,output_sequence_length_p99,output_sequence_length_std,request_count_avg,start_time,time_to_second_token_avg,time_to_second_token_max,time_to_second_token_min,time_to_second_token_p50,time_to_second_token_p90,time_to_second_token_p95,time_to_second_token_p99,time_to_second_token_std,total_isl_avg,total_osl_avg,total_output_tokens_avg,was_cancelled
100,4a,2000.0,100.0,485.88076979,52.612286,1206.53325,382.9197635,1025.6535767999999,1085.2877704999999,1203.8195692499999,313.8702251135342,14.19389248639335,8.941090545454545,24.511770666666667,13.823023459595959,19.671923079797978,22.079458924242424,23.85452133323232,3.749621380605303,1891.08124061,1170.954062,2510.4728489999998,1985.5016805,2503.1577974,2505.61127825,2507.2291440599997,434.04643106300273,50.100135905661716,5010.013590566172,75.34145779624993,40.79672634012894,111.84318008146984,72.34347050883987,103.6412499873414,110.32908996931228,111.8330491381006,19.250474164082963,100.0,99.0,101.0,100.0,100.0,100.0,100.0,0.1,3.992005139,2025-11-13T22:25:00.254256,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 2000 --synthetic-input-tokens-stddev 0 --concurrency 100 --output-tokens-mean 100 --request-count 200 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl2000_osl100/c100""",2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,0.0,14.195378026265278,1136.49197,4.151425,9.211736,9.7424056,10.400069549999984,195.08608158999985,50.127734836014326,1.7631015002523523e+18,1.7631014962603471e+18,101.0,99.0,100.0,100.0,100.0,100.0,0.1,200.0,2025-11-13T22:24:56.252787,304.09862055,1136.49197,7.223754,195.04145549999998,839.7654726,901.55740005,1077.55287802,301.19851189922923,400000.0,20000.0,20000.0,False
110,4a,2000.0181818181818,99.97272727272727,466.5201266272727,51.642112999999995,1246.9018099999998,291.44449349999996,1018.1765058999999,1191.6612478999996,1242.7109658099998,347.0671237739839,15.385632185034483,8.881364535353535,29.594582929292926,14.662358108276642,22.078487776767673,24.222106649999997,27.781139203434343,4.676340118206869,1989.1941362363636,1063.748805,3002.095949,1986.957359,2993.5029343,2995.8217960999996,2998.3344078200003,585.8459411741917,53.230733114796315,5321.6215642128645,70.9260981600555,33.789967656891456,112.59531077903148,68.20190937546434,105.94342015815967,108.24375445029867,109.5178866265422,20.605225319278734,99.97272727272727,99.0,100.0,100.0,100.0,100.0,100.0,0.162877026065172,4.132950781,2025-11-13T22:25:17.785155,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 2000 --synthetic-input-tokens-stddev 0 --concurrency 110 --output-tokens-mean 100 --request-count 220 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl2000_osl100/c110""",2001.0,2000.0,2000.0,2000.0,2000.0,2001.0,0.13360853142453696,15.382664375901179,1192.754577,0.006604,9.24274,9.8635278,10.560816200000009,260.71453784000005,54.43789568321494,1.7631015177832463e+18,1.7631015136502956e+18,100.0,99.0,100.0,100.0,100.0,100.0,0.162877026065172,220.0,2025-11-13T22:25:13.642232,282.6181251818182,1192.754577,7.365944,141.0315365,822.117385,1008.1906465,1113.45925581,325.6377554351506,440004.0,21994.0,21994.0,False
120,4a,2000.0,100.0,589.4800316333333,53.003696,1420.320361,565.9149075,1206.3541773,1276.4440353,1405.99137265,357.09808341810486,15.315825956063449,8.348124707070706,32.36962495959596,14.592233404040403,21.462999814141416,26.814962379292925,30.562856596363638,4.990149886677245,2105.7397656333333,1120.418317,3273.158566,2138.147974,3264.4817888000002,3267.7850139499997,3270.1794891,554.4973637372519,53.95102590632883,5395.102590632883,71.73526416172915,30.893159906801774,119.78738160835313,68.56072352631782,103.5599071838058,107.61706275287418,113.74007680766547,21.256818436021774,100.0,99.0,101.0,100.0,100.0,100.0,100.0,0.09128709291752768,4.448478893,2025-11-13T22:25:35.820724,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 2000 --synthetic-input-tokens-stddev 0 --concurrency 120 --output-tokens-mean 100 --request-count 240 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl2000_osl100/c120""",2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,0.0,15.318333732951674,1372.1837289999999,0.032015,9.3815475,10.087124,11.821905249999999,228.71817335,61.69446918042877,1.7631015358187845e+18,1.7631015313703055e+18,101.0,99.0,100.0,100.0,100.0,100.0,0.09128709291752768,240.0,2025-11-13T22:25:31.361514,394.8819917583333,1372.1837289999999,8.385022,305.97869099999997,1004.6973105999999,1059.88350645,1216.1205984299995,345.90349522098063,480000.0,24000.0,24000.0,False
130,4a,2000.0269230769231,99.96153846153847,559.2081204730769,55.048032,1478.175972,406.2663005,1267.0262557,1380.7480176499992,1451.99298076,417.99407868028993,16.100885753528797,8.956519868686868,32.6741952020202,14.82834966161616,23.773994709090907,27.01576509191919,31.31251271481449,5.3385280070012415,2152.283351626923,1103.3280419999999,3353.5959089999997,2145.5230275,3345.93658,3348.4366778,3351.63102057,664.7018385419573,57.317130672288044,5729.508562202947,68.68915056859589,30.605191461247415,111.65050875353127,67.43838828550994,101.87489846038324,108.92433769638484,111.55388021686984,21.172962688496053,99.96153846153847,96.0,100.0,100.0,100.0,100.0,100.0,0.2883333048306356,4.536165662,2025-11-13T22:25:53.849654,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 2000 --synthetic-input-tokens-stddev 0 --concurrency 130 --output-tokens-mean 100 --request-count 260 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl2000_osl100/c130""",2001.0,2000.0,2000.0,2000.0,2000.0,2001.0,0.161858657019237,16.095420847905494,1379.599172,0.028763,9.664857999999999,10.7329019,12.060945049999999,253.09232964999995,59.401673485884295,1.7631015538477184e+18,1.7631015493115528e+18,100.0,96.0,100.0,100.0,100.0,100.0,0.2883333048306356,260.0,2025-11-13T22:25:49.301726,330.37245985769226,1379.599172,7.502159,169.6255315,1002.459705,1145.9641877499992,1329.31262791,375.9870828465159,520007.0,25990.0,25990.0,False
140,4a,2000.0,99.99642857142857,637.9033660499999,54.242644999999996,1572.3277699999999,556.2509645,1275.2298755,1453.14894335,1540.9436869399992,405.93202803974776,17.83843508503511,10.314212808080807,31.670503606060603,17.553465515151515,25.79400322020202,27.895166012121212,31.222089307378777,5.202778540687377,2403.95533085,1360.680073,3252.7865779999997,2455.6830514999997,3246.6151075999996,3248.89886725,3251.4062419,593.3492471699344,55.89719158227758,5589.5195254006785,60.98168760512993,31.575121521232635,96.95359390069368,56.968823748603285,91.42910467765671,94.49904193072486,96.93285098806454,17.75264940073814,99.99642857142857,99.0,101.0,100.0,100.0,100.0,100.20999999999998,0.15807354268807658,5.009196206,2025-11-13T22:26:12.298541,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 2000 --synthetic-input-tokens-stddev 0 --concurrency 140 --output-tokens-mean 100 --request-count 280 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl2000_osl100/c140""",2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,0.0,17.84019590677538,1465.986113,0.021242999999999998,10.552093,11.2677583,11.553577099999998,290.77337632999973,71.66241802093762,1.7631015722924892e+18,1.763101567283293e+18,101.0,99.0,100.0,100.0,100.0,100.20999999999998,0.15807354268807658,280.0,2025-11-13T22:26:07.273644,430.2504508107143,1465.986113,8.740641,283.94939949999997,1061.5772098999998,1248.58354715,1434.26427868,395.5889963901598,560000.0,27999.0,27999.0,False
150,4a,2000.0,99.99,622.4312601733333,52.673548999999994,1661.827134,437.474266,1400.0645846,1579.0898100999998,1619.0299185999997,467.62205526474713,18.218719366799284,9.851374555555555,37.27457033333334,17.319318101010097,27.11799543838384,29.736397738383836,35.4043575210101,5.958488818843486,2425.9107188766666,1165.779744,3764.100408,2390.6829745,3752.9418309,3756.1608846,3759.82129554,738.5768442482093,59.47649619530311,5947.054854568358,60.66465493776569,26.827941705493924,101.50867722677978,57.73899458520383,90.22875291834346,98.45077450796431,101.40595878959913,18.878586792082483,99.99,99.0,100.0,100.0,100.0,100.0,100.0,0.09949874371066199,5.044009301,2025-11-13T22:26:30.681777,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 2000 --synthetic-input-tokens-stddev 0 --concurrency 150 --output-tokens-mean 100 --request-count 300 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl2000_osl100/c150""",2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,0.0,18.218191043538283,1604.891185,0.016227,10.617185,11.4678121,12.689395149999998,281.46680600999997,70.61439861802167,1.7631015906801539e+18,1.7631015856361446e+18,100.0,99.0,100.0,100.0,100.0,100.0,0.09949874371066199,300.0,2025-11-13T22:26:25.625052,417.91780337999995,1604.891185,7.980466,261.495053,1133.9662478000016,1314.1075307,1425.04283898,424.0524043295088,600000.0,29997.0,29997.0,False
160,4a,2000.0,100.0,645.161719590625,52.333780999999995,1790.9549929999998,447.54889549999996,1497.1776563000014,1670.69567425,1782.20268352,502.88031252480914,18.434530036310154,9.54134001010101,38.36111355555555,16.692966373737374,27.51942343030303,31.28151399090909,36.54234132888889,6.455242694271986,2470.1804153437497,1138.913164,3879.462174,2538.4117699999997,3865.5303739,3870.0644037499997,3874.0454789699997,834.29642534873,61.25579219720277,6125.579219720277,60.77603924626188,26.068064957284783,104.80708149393507,59.90818505067533,92.88721797040999,95.32678020134617,104.72003707237481,20.057772051878697,100.0,99.0,101.0,100.0,100.0,100.0,100.0,0.07905694150420949,5.223995781,2025-11-13T22:26:49.394565,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 2000 --synthetic-input-tokens-stddev 0 --concurrency 160 --output-tokens-mean 100 --request-count 320 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl2000_osl100/c160""",2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,0.0,18.43511419681808,1735.898798,0.016648,10.583998,11.4300778,11.950649599999997,321.93007858000004,74.83066482990833,1.763101609392745e+18,1.763101604168749e+18,101.0,99.0,100.0,100.0,100.0,100.0,0.07905694150420949,320.0,2025-11-13T22:26:44.157636,442.41579301875,1735.898798,7.756889999999999,272.672119,1288.967449,1476.1090877499998,1556.1052894,472.52817151932936,640000.0,32000.0,32000.0,False
170,4a,2000.0294117647059,100.00588235294117,668.8878719529412,37.451971,1820.372396,438.4394635,1592.892551,1651.8895140999998,1777.57505892,513.5215265624452,18.128625224282924,9.743872131313132,37.09312239393939,17.0311505,26.95989289898991,29.679208238383836,35.21595788333333,6.017853680699149,2463.7725258941177,1244.5186899999999,3747.195506,2491.433125,3741.4807530999997,3744.2626082499996,3746.64992276,772.8614922855173,66.5549343212281,6655.884931736465,61.03794927258042,26.959175595403337,102.62860457562624,58.7159398479224,89.4148895233808,95.21243847015863,102.51586941952722,18.824870930936587,100.00588235294117,99.0,101.0,100.0,100.0,100.0,101.0,0.1532801673034751,5.108561874,2025-11-13T22:27:07.908545,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 2000 --synthetic-input-tokens-stddev 0 --concurrency 170 --output-tokens-mean 100 --request-count 340 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl2000_osl100/c170""",2001.0,2000.0,2000.0,2000.0,2000.0,2001.0,0.1689577248981773,18.131225335432884,1719.689443,0.893844,10.6554235,11.582936199999999,12.735836849999995,281.63241747,72.74635098185344,1.7631016279066499e+18,1.763101622798088e+18,101.0,99.0,100.0,100.0,100.0,101.0,0.1532801673034751,340.0,2025-11-13T22:27:02.786860,430.5698682852941,1719.689443,7.888157,246.0484765,1234.0311299999998,1424.446302600001,1664.5163505200014,480.0050802217025,680010.0,34002.0,34002.0,False
180,4a,2000.0027777777777,99.99166666666666,682.2429250527778,53.576131,1922.4406669999998,411.1678325,1603.6039858,1764.813866,1875.36940398,546.0495005809603,19.026919681943557,10.483478212121213,35.521841010101014,18.0911108989899,28.143155037373738,31.536575479797982,34.3479816966667,6.108331704366399,2565.757171638889,1450.161582,3668.506626,2555.464201,3660.8000834,3664.5148971999997,3667.04754219,815.450753781,67.99277445847514,6798.710839393692,57.984516067860476,28.15169404411329,95.38818889743858,55.27576529943535,88.2157314483021,89.68550370474675,94.43603151106817,17.92753087809119,99.99166666666666,99.0,101.0,100.0,100.0,100.0,100.0,0.11755613316388236,5.294680249000001,2025-11-13T22:27:26.634686,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 2000 --synthetic-input-tokens-stddev 0 --concurrency 180 --output-tokens-mean 100 --request-count 360 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl2000_osl100/c180""",2001.0,2000.0,2000.0,2000.0,2000.0,2000.0,0.052631375893045625,19.026998029323455,1862.368959,0.018004,10.788534,11.864774599999999,13.064161999999998,331.4999948,75.39211019431819,1.763101646629495e+18,1.7631016413348147e+18,101.0,99.0,100.0,100.0,100.0,100.0,0.11755613316388236,360.0,2025-11-13T22:27:21.322744,446.10290451388886,1862.368959,7.456582999999999,224.28541299999998,1295.7904565,1486.7983196500004,1721.2472375599998,492.11489710864623,720001.0,35997.0,35997.0,False
190,4a,2000.0,99.99473684210527,699.6070412999999,37.927465,1984.1057489999998,439.31420149999997,1516.6752549,1694.87894915,1883.8036807899998,510.6836133835981,20.15353794098775,10.509219909090907,36.895316232323225,19.7426293989899,31.127061952525253,33.43594507676767,36.552032473535355,6.823245764308317,2694.672440271053,1563.179076,3928.344174,2545.6478225,3889.0042719,3919.6033651,3925.3619550099997,843.9285741050644,67.62199111432764,6761.843206216373,55.498724077086045,27.103711314010106,95.15454131233459,50.65186168988838,85.07690639760689,89.5365761535902,93.46782023837982,18.461056869648502,99.99473684210527,99.0,100.0,100.0,100.0,100.0,100.0,0.07235645834140801,5.6194736910000005,2025-11-13T22:27:45.699688,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 2000 --synthetic-input-tokens-stddev 0 --concurrency 190 --output-tokens-mean 100 --request-count 380 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl2000_osl100/c190""",2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,0.0,20.15324715851454,1784.100741,0.051906999999999995,10.900672,12.1128816,13.899895250000004,398.60585098,82.43556482092178,1.763101665696138e+18,1.7631016600766643e+18,100.0,99.0,100.0,100.0,100.0,100.0,0.07235645834140801,380.0,2025-11-13T22:27:40.062441,488.85038419999995,1784.100741,6.798687999999999,289.92546899999996,1391.3613009,1580.62641435,1739.12676846,512.4531064035649,760000.0,37998.0,37998.0,False
200,4a,2000.0325,100.0175,729.217767625,36.941024,2338.9962339999997,374.23733899999996,1783.8387984,1958.1363681999992,2281.66778355,633.7620595338187,20.68531948846943,10.228993434343435,42.90916924242424,19.494331841060603,31.98659753434343,35.413928338888866,40.974011714545455,7.3859880073119974,2777.439942105,1302.260473,4335.635937999999,2838.190392,4313.3389744,4319.223859399999,4326.184581359999,1004.6360517678366,68.48393929020271,6849.59239795785,54.47205533043003,23.305042200894004,97.76132973578223,51.29899202216231,83.36513354075304,89.53891021750785,89.77682131408172,18.37674344028342,100.0175,99.0,102.0,100.0,100.0,100.0,101.0,0.19285681216902867,5.8407855060000005,2025-11-13T22:28:05.068776,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 2000 --synthetic-input-tokens-stddev 0 --concurrency 200 --output-tokens-mean 100 --request-count 400 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl2000_osl100/c200""",2001.0,2000.0,2000.0,2000.0,2000.0,2001.0,0.17732385626305333,21.323986095937116,2212.5690569999997,0.006627,11.655417,13.209102999999999,16.098762999999998,329.9681488000002,87.48796275131507,1.7631016850659832e+18,1.7631016792251976e+18,102.0,99.0,100.0,100.0,100.0,101.0,0.19285681216902867,400.0,2025-11-13T22:27:59.211389,488.56700822,2212.5690569999997,0.008405,152.728239,1501.6511752000001,1729.69071175,2090.2626732799995,594.6881414325909,800013.0,40007.0,40007.0,False
210,4a,2000.0,99.9952380952381,795.2149921404762,38.309248,2360.525442,569.272928,1758.9543010999998,1941.1460823499997,2281.097182,599.870123833568,20.46560940093886,11.247424333333333,41.598400727272725,19.036785015151516,30.601179898989894,35.947512027777776,39.761267673030304,7.114395453656774,2821.255403542857,1376.092306,4199.758575,2862.1778685,4181.1906927,4193.68798915,4197.11734396,919.3050776479231,69.31880913446184,6931.550823878877,54.60425575002341,24.039385709950633,88.90924449576944,52.529878337176854,82.44262106254217,87.46835647852133,88.7494892573086,17.6277177851932,99.9952380952381,98.0,101.0,100.0,100.0,100.0,100.0,0.15422985467334901,6.058961561,2025-11-13T22:28:24.844109,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 2000 --synthetic-input-tokens-stddev 0 --concurrency 210 --output-tokens-mean 100 --request-count 420 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl2000_osl100/c210""",2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,0.0,22.085049903685437,2317.6466069999997,0.006611,11.8515275,13.174385199999998,14.750225999999962,399.9840198899988,95.84036181687365,1.763101704842444e+18,1.7631016987834824e+18,101.0,98.0,100.0,100.0,100.0,100.0,0.15422985467334901,420.0,2025-11-13T22:28:18.769369,552.8290652904761,2317.6466069999997,0.008012,349.85535949999996,1522.0504541,1717.3681692499997,2072.63534336,568.6870629437936,840000.0,41998.0,41998.0,False
220,4a,2000.0363636363636,99.98863636363636,805.2818999636363,41.680172,2434.996732,555.529857,1910.1597053,2026.9322363499994,2412.03191992,660.4097689667461,20.663000933871487,9.994875858585859,45.75608246464646,18.78895458080808,32.13193496262626,36.07428018282823,43.171578574040424,7.818511237402782,2850.655351547727,1234.687651,4602.752090999999,2919.222578,4583.8062666000005,4592.8012206,4599.34861245,1035.7386048013284,72.91676736396283,7290.8481367671475,55.184682124075174,21.855017871616347,100.05126768442791,53.222758927689355,84.93691049653876,92.48202498959758,99.8971563225149,19.472591685518005,99.98863636363636,98.0,100.0,100.0,100.0,100.0,100.0,0.12561830550395892,6.034277381000001,2025-11-13T22:28:44.227036,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 2000 --synthetic-input-tokens-stddev 0 --concurrency 220 --output-tokens-mean 100 --request-count 440 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl2000_osl100/c220""",2001.0,2000.0,2000.0,2000.0,2000.0,2001.0,0.18719327529067276,20.66223525339792,2315.436056,0.006822,11.732578,13.347864,15.98845325,309.4984488499987,95.54715409681256,1.7631017242221417e+18,1.7631017181878643e+18,100.0,98.0,100.0,100.0,100.0,100.0,0.12561830550395892,440.0,2025-11-13T22:28:38.173220,568.2012075409091,2315.436056,0.00822,345.864628,1607.0217430000005,1833.320956399999,2168.1517634400007,597.6984699971183,880016.0,43995.0,43995.0,False
230,4a,2000.017391304348,99.99347826086957,720.7497355543478,24.890058,2377.801704,479.26544149999995,1751.0286895,1906.7915217999994,2156.365990519997,594.8482592927098,21.50971375307697,10.833066383838384,43.19447773737374,20.212984515151515,33.626199452525285,35.8819077772727,41.23697934757576,7.786027403270706,2850.109198171739,1187.6098,4743.18444,2766.0770924999997,4468.2535828,4477.19970955,4738.587197229999,1025.2504942304597,73.80211848470913,7379.7305303068815,52.67175117998473,23.151107557778307,92.30996696299012,49.47314926559663,79.14788752162511,87.78300726876252,92.2941469581469,18.33828950242864,99.99347826086957,98.0,101.0,100.0,100.0,100.0,100.0,0.15450084270636008,6.232883411,2025-11-13T22:29:04.060913,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 2000 --synthetic-input-tokens-stddev 0 --concurrency 230 --output-tokens-mean 100 --request-count 460 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl2000_osl100/c230""",2001.0,2000.0,2000.0,2000.0,2000.0,2001.0,0.13072431633367743,21.5119880702787,2099.4588209999997,0.007797999999999999,11.870351,13.8575814,15.71636780000001,299.67387848,89.61927441042042,1.763101744056858e+18,1.7631017378239747e+18,101.0,98.0,100.0,100.0,100.0,100.0,0.15450084270636008,460.0,2025-11-13T22:28:57.807651,449.07898066956517,2007.5224349999999,0.010419999999999999,204.79227,1381.8479614999999,1651.14271215,1920.3353892099997,539.267801857529,920008.0,45997.0,45997.0,False
